student_id,course_id,week_no,total_minutes,year_no
259283,16,11,7.66,2022
259283,16,12,8.23,2022
259283,16,13,35.22,2022
259283,16,15,88.04,2022
259283,16,25,2.32,2022
259283,16,41,0.23,2022
259283,21,1,52.02,2022
259283,21,2,190.09,2022
259283,21,3,32.12,2022
259283,22,1,2.78,2022
259283,22,3,32.9,2022
259283,22,4,70.2,2022
259283,24,1,38.85,2022
259283,24,2,4.5,2022
259283,24,3,111.96,2022
259283,24,4,74.21,2022
259283,24,5,48.45,2022
259283,30,26,17.19,2022
259283,32,27,0.58,2022
259283,37,1,13.12,2022
259283,37,9,1.77,2022
259283,37,15,10.67,2022
259283,37,17,36.8,2022
259283,37,26,3.35,2022
259283,37,27,0.08,2022
259283,37,28,21.16,2022
259283,37,29,17.97,2022
259283,37,41,1.28,2022
259283,49,4,12.42,2022
259283,49,5,5.5,2022
259284,7,1,63.46,2022
259284,23,1,34.52,2022
259284,42,1,13.35,2022
259284,46,1,32.08,2022
259286,7,1,1.08,2022
259289,7,1,35.43,2022
259297,7,1,65.65,2022
259297,13,1,2.55,2022
259297,21,1,52.77,2022
259297,22,1,22.2,2022
259297,23,1,2.25,2022
259297,24,1,20.6,2022
259297,39,1,1.82,2022
259297,42,1,20.42,2022
259297,46,1,50.61,2022
259298,21,1,0.4,2022
259298,39,1,0.32,2022
259298,45,1,1.15,2022
259299,7,1,6.57,2022
259300,7,1,0.1,2022
259300,14,12,13.87,2022
259300,14,20,12.55,2022
259300,14,21,82.95,2022
259300,14,22,32.98,2022
259300,14,23,61.45,2022
259300,14,31,2.73,2022
259300,14,35,25.02,2022
259300,14,37,12,2022
259300,16,12,6.35,2022
259300,33,17,35.25,2022
259300,33,18,18.33,2022
259300,33,19,16.37,2022
259300,33,20,0.12,2022
259300,36,1,69.2,2022
259300,36,2,29,2022
259300,36,4,52.01,2022
259305,16,1,220.82,2022
259305,16,2,130.76,2022
259305,16,3,9.45,2022
259305,16,6,6.42,2022
259305,16,7,74.86,2022
259305,16,8,56.69,2022
259305,37,3,72.13,2022
259306,7,1,0.27,2022
259307,13,1,3.19,2022
259311,42,1,0.32,2022
259315,34,1,0.57,2022
259316,7,1,0.15,2022
259317,42,1,24.74,2022
259318,21,1,102.05,2022
259319,7,4,0.08,2022
259322,7,1,43.8,2022
259325,28,1,0.05,2022
259326,7,1,0.68,2022
259326,14,1,2.2,2022
259328,7,1,63.21,2022
259329,7,1,0.6,2022
259329,14,1,0.4,2022
259329,53,41,0.08,2022
259333,28,1,15.37,2022
259337,16,1,0.05,2022
259343,7,3,10.95,2022
259344,21,1,8.82,2022
259345,7,1,12.95,2022
259349,16,13,1.68,2022
259350,3,32,0.5,2022
259350,3,33,331.67,2022
259350,5,1,0.23,2022
259350,11,33,3.18,2022
259350,50,33,22.38,2022
259350,55,33,7.77,2022
259351,21,1,1.55,2022
259354,7,1,54.48,2022
259354,23,2,2.62,2022
259354,42,1,12.5,2022
259354,42,2,2.75,2022
259355,14,1,0.07,2022
259356,42,1,8.11,2022
259360,7,1,3.13,2022
259361,7,30,40.88,2022
259361,7,31,51.36,2022
259361,7,36,12.83,2022
259361,21,36,65.68,2022
259361,21,37,33.25,2022
259364,7,1,7.13,2022
259364,7,2,34.24,2022
259364,42,2,0.58,2022
259365,7,1,0.38,2022
259366,21,1,68.3,2022
259371,32,1,0.25,2022
259372,42,1,1.48,2022
259374,7,3,39.33,2022
259378,21,1,26.46,2022
259379,7,1,0.08,2022
259382,7,1,1.2,2022
259383,7,17,0.12,2022
259383,7,20,10.19,2022
259383,7,21,10,2022
259384,7,1,1.07,2022
259384,23,1,1.75,2022
259384,23,2,58.38,2022
259384,42,1,1.8,2022
259384,45,2,3.93,2022
259385,14,1,2.22,2022
259386,42,1,0.17,2022
259387,42,3,2.22,2022
259388,14,1,0.2,2022
259390,7,1,22.03,2022
259390,42,1,15.23,2022
259393,7,1,5.1,2022
259393,7,3,46.44,2022
259393,7,6,21.15,2022
259393,7,38,0.32,2022
259395,7,1,6.58,2022
259395,7,5,9.3,2022
259395,7,11,29.4,2022
259398,29,1,145.7,2022
259398,29,2,166.58,2022
259398,29,3,45.66,2022
259400,23,2,23.52,2022
259401,7,1,64.55,2022
259401,42,1,0.23,2022
259402,2,10,0.18,2022
259402,2,11,0.5,2022
259402,5,10,0.45,2022
259402,7,1,0.12,2022
259402,7,10,3.18,2022
259402,14,11,1.38,2022
259402,14,13,0.12,2022
259402,19,11,0.58,2022
259402,23,10,0.35,2022
259402,23,13,0.45,2022
259402,26,11,0.2,2022
259402,28,10,0.95,2022
259402,28,11,0.12,2022
259402,28,13,0.07,2022
259402,35,10,1.42,2022
259402,35,11,0.12,2022
259402,35,13,0.05,2022
259402,45,13,0.25,2022
259407,42,1,2.22,2022
259408,14,1,228.05,2022
259408,14,9,16.23,2022
259408,14,11,35.8,2022
259408,14,13,1.88,2022
259408,16,5,103.77,2022
259408,16,7,47.87,2022
259408,23,1,13.58,2022
259408,39,1,37.7,2022
259410,7,1,12.27,2022
259412,13,1,14.13,2022
259412,45,1,0.22,2022
259415,7,1,0.27,2022
259418,7,1,2.02,2022
259418,7,4,2,2022
259418,16,4,3.03,2022
259418,21,4,7.55,2022
259418,21,22,11.8,2022
259421,7,1,0.05,2022
259421,23,1,0.08,2022
259422,21,1,0.97,2022
259422,23,1,1.18,2022
259422,23,7,0.55,2022
259424,7,1,1.05,2022
259426,7,1,11.05,2022
259426,7,2,7.92,2022
259426,7,4,9.42,2022
259427,37,1,47.88,2022
259427,37,2,53.54,2022
259427,37,3,10.39,2022
259429,7,1,20.53,2022
259429,7,3,123.7,2022
259429,7,14,33.93,2022
259429,13,14,19.25,2022
259429,13,15,19.18,2022
259429,13,16,76.65,2022
259429,23,12,33.45,2022
259429,23,13,147.15,2022
259429,23,14,63.63,2022
259429,23,15,88.85,2022
259429,39,16,65.38,2022
259429,39,17,3.77,2022
259429,39,18,23.67,2022
259429,42,3,2.22,2022
259429,42,4,78.54,2022
259429,42,5,31.17,2022
259429,42,6,67.8,2022
259429,42,7,33.54,2022
259429,42,10,114.78,2022
259429,46,10,87.32,2022
259429,46,11,71.16,2022
259429,46,12,96.64,2022
259429,46,14,36.22,2022
259433,7,1,10.58,2022
259435,7,1,35.15,2022
259435,7,2,8.08,2022
259436,7,1,49,2022
259436,7,4,15,2022
259436,23,1,3.37,2022
259436,42,1,10.77,2022
259437,16,1,19.35,2022
259437,16,2,35.93,2022
259437,16,3,0.85,2022
259437,16,4,43.03,2022
259440,7,1,3.45,2022
259441,7,1,18.18,2022
259442,46,1,3.88,2022
259443,7,1,0.12,2022
259445,7,1,28.37,2022
259445,23,1,63.79,2022
259446,7,1,27.77,2022
259447,7,1,104.25,2022
259447,23,1,7.33,2022
259447,42,1,88.25,2022
259451,7,2,50.12,2022
259451,7,3,5.27,2022
259451,35,2,0.2,2022
259452,14,1,0.1,2022
259454,7,27,6.3,2022
259454,23,27,45.69,2022
259454,23,29,50.87,2022
259456,7,1,0.07,2022
259457,14,1,14.83,2022
259458,7,1,0.47,2022
259459,7,1,0.8,2022
259460,7,1,1.2,2022
259460,7,25,0.08,2022
259460,7,27,8.38,2022
259462,7,1,56.55,2022
259463,28,33,0.08,2022
259464,7,2,26.83,2022
259465,7,1,32.27,2022
259473,7,1,3.58,2022
259473,16,2,18.72,2022
259473,16,3,14.13,2022
259473,16,4,28.87,2022
259473,16,5,16.08,2022
259473,16,10,27.33,2022
259473,42,1,13.83,2022
259474,14,5,17.45,2022
259474,14,6,87.22,2022
259474,33,3,0.4,2022
259474,37,3,0.55,2022
259474,37,4,8.88,2022
259474,42,6,3,2022
259474,46,6,1.68,2022
259476,15,1,20.59,2022
259476,15,2,53.49,2022
259476,20,2,16.6,2022
259477,7,1,1.2,2022
259478,4,1,1.13,2022
259478,22,1,3.62,2022
259478,42,1,20.78,2022
259480,7,1,0.08,2022
259482,7,1,114.05,2022
259482,21,1,118.65,2022
259482,35,2,93.63,2022
259482,42,1,10.75,2022
259482,42,2,91.96,2022
259483,7,2,10.7,2022
259483,7,3,13.93,2022
259483,7,4,8.35,2022
259483,7,5,0.17,2022
259483,7,12,0.12,2022
259483,7,19,1.62,2022
259483,7,21,1.15,2022
259483,7,22,0.37,2022
259483,16,23,19.67,2022
259483,20,21,38.72,2022
259483,34,20,7.88,2022
259483,34,21,6.03,2022
259484,21,1,0.05,2022
259485,42,1,0.12,2022
259486,7,1,10.42,2022
259486,7,29,31.4,2022
259486,7,32,4.15,2022
259487,14,1,73.66,2022
259488,7,1,0.88,2022
259489,14,1,44.77,2022
259490,7,1,1.1,2022
259491,7,18,10.53,2022
259491,7,19,95.15,2022
259494,5,38,2.32,2022
259494,7,6,110.88,2022
259494,11,38,2.23,2022
259494,13,14,0.37,2022
259494,13,38,0.05,2022
259494,20,38,1.28,2022
259494,21,38,0.05,2022
259494,22,38,0.05,2022
259494,23,12,53.95,2022
259494,23,13,111.77,2022
259494,23,14,1.45,2022
259494,25,38,0.05,2022
259494,28,38,0.05,2022
259494,32,38,0.07,2022
259494,34,38,0.12,2022
259494,35,3,26.2,2022
259494,35,4,76.8,2022
259494,35,6,23.93,2022
259494,37,38,0.05,2022
259494,41,38,0.05,2022
259494,42,6,37.22,2022
259494,42,10,251.58,2022
259494,43,38,0.07,2022
259494,44,38,4.48,2022
259494,46,11,238.58,2022
259494,46,12,0.05,2022
259494,46,38,0.77,2022
259494,53,38,0.05,2022
259494,57,38,0.05,2022
259496,7,1,0.9,2022
259496,35,1,1.52,2022
259497,7,1,4.97,2022
259501,14,1,0.05,2022
259503,7,1,7.22,2022
259504,2,16,26.55,2022
259504,7,24,110.8,2022
259504,14,4,35.75,2022
259504,14,5,38.02,2022
259504,14,14,0.18,2022
259504,14,15,204.57,2022
259504,14,16,267.52,2022
259504,16,1,109.6,2022
259504,16,2,323.7,2022
259504,21,2,7.38,2022
259504,21,3,55.45,2022
259504,21,4,168.53,2022
259504,21,14,74.82,2022
259504,22,2,61.24,2022
259504,23,26,90.12,2022
259504,24,14,0.38,2022
259504,24,16,0.07,2022
259504,24,22,34.15,2022
259504,24,24,0.23,2022
259504,25,4,23.2,2022
259504,25,12,21.22,2022
259504,28,16,0.22,2022
259504,30,16,56.56,2022
259504,32,4,1.12,2022
259504,32,13,13.4,2022
259504,32,15,279.43,2022
259504,37,13,169.55,2022
259504,37,15,87.17,2022
259504,37,16,43.69,2022
259504,42,4,2.15,2022
259504,42,24,281.58,2022
259504,45,16,15.15,2022
259504,46,24,23.03,2022
259504,46,25,207.92,2022
259504,46,26,64.72,2022
259506,5,3,26.68,2022
259506,7,13,9.68,2022
259506,14,1,69.76,2022
259506,14,2,148.83,2022
259506,14,8,225.24,2022
259506,14,9,39.2,2022
259506,16,2,19,2022
259506,26,6,0.15,2022
259506,45,9,53.27,2022
259507,23,2,0.05,2022
259510,7,1,117.5,2022
259510,21,1,12.09,2022
259510,21,2,74.51,2022
259510,21,3,12.42,2022
259510,21,5,1.01,2022
259510,21,6,1.05,2022
259513,14,1,2.62,2022
259513,16,1,6,2022
259513,35,1,1.12,2022
259515,23,1,0.8,2022
259515,42,1,1.03,2022
259517,7,1,2.32,2022
259518,7,1,6.78,2022
259518,7,33,4.98,2022
259518,14,33,26.42,2022
259518,23,33,1.08,2022
259519,7,1,1.35,2022
259519,14,1,37.12,2022
259519,14,2,6.27,2022
259519,23,1,37.2,2022
259519,35,3,9.6,2022
259520,16,1,2.95,2022
259523,7,1,35.45,2022
259523,7,3,7.35,2022
259523,7,4,78.9,2022
259523,23,4,35.37,2022
259523,23,7,52.3,2022
259523,23,8,84.84,2022
259524,2,11,127.07,2022
259524,7,4,125.62,2022
259524,13,11,93.03,2022
259524,14,4,30.93,2022
259524,16,27,6.35,2022
259524,16,28,3.22,2022
259524,16,29,31.67,2022
259524,21,6,237.51,2022
259524,21,7,61.87,2022
259524,22,10,60.83,2022
259524,23,4,2,2022
259524,23,5,210.1,2022
259524,23,6,50.65,2022
259524,23,8,3.88,2022
259524,24,7,116.48,2022
259524,24,8,13,2022
259524,24,29,125.53,2022
259524,24,30,83.59,2022
259524,30,19,24.02,2022
259524,30,24,40.55,2022
259524,35,1,1.03,2022
259524,35,2,26.38,2022
259524,35,4,95.58,2022
259524,35,25,25.17,2022
259524,37,6,43.88,2022
259524,37,8,95.48,2022
259524,39,1,14.93,2022
259524,39,8,10.6,2022
259524,42,11,42.28,2022
259524,46,11,297.42,2022
259524,49,9,35.54,2022
259524,49,10,219.37,2022
259524,49,22,241.81,2022
259524,49,23,95.12,2022
259524,49,30,24.95,2022
259524,54,23,4.48,2022
259524,54,30,119.13,2022
259524,54,31,28.4,2022
259525,7,1,7.53,2022
259528,21,4,1.1,2022
259529,14,1,0.22,2022
259530,12,4,2.07,2022
259533,7,1,62.42,2022
259533,7,12,61.9,2022
259533,7,13,88.78,2022
259533,13,34,67.6,2022
259533,14,19,196.02,2022
259533,14,20,10.33,2022
259533,14,30,16.43,2022
259533,14,31,84.08,2022
259533,14,32,116.22,2022
259533,14,33,94.1,2022
259533,14,34,117.67,2022
259533,35,35,36.93,2022
259533,35,36,48.75,2022
259533,35,37,6.12,2022
259533,45,19,14.53,2022
259533,45,34,0.78,2022
259533,45,36,9.9,2022
259533,46,13,63.33,2022
259533,46,33,54.57,2022
259533,46,34,60.2,2022
259533,46,35,51.4,2022
259534,7,1,1.2,2022
259534,7,4,9.22,2022
259535,42,1,0.28,2022
259536,7,1,0.3,2022
259537,16,1,0.8,2022
259538,7,1,2.2,2022
259541,7,1,0.3,2022
259547,7,1,13.35,2022
259548,13,1,4.97,2022
259548,21,1,25.55,2022
259548,39,1,2.32,2022
259548,42,1,6.1,2022
259549,7,1,59.35,2022
259549,7,3,0.18,2022
259549,7,4,51.3,2022
259549,23,11,8.43,2022
259549,23,15,0.1,2022
259549,23,25,0.07,2022
259549,23,26,0.77,2022
259549,23,36,37.93,2022
259549,42,4,102.85,2022
259549,42,5,217.23,2022
259549,46,5,26.1,2022
259549,46,6,188.61,2022
259557,7,2,17.22,2022
259558,7,1,0.42,2022
259559,21,1,7.38,2022
259560,7,1,1.9,2022
259561,7,1,17.26,2022
259564,7,1,1.2,2022
259564,23,1,8.47,2022
259565,46,1,5.42,2022
259567,7,1,1.3,2022
259568,7,1,0.37,2022
259568,7,5,17.55,2022
259568,14,37,51.68,2022
259568,21,40,22.82,2022
259568,23,5,4.15,2022
259568,23,6,42.52,2022
259568,23,7,44.04,2022
259568,23,40,0.17,2022
259570,45,1,3.9,2022
259572,42,1,17.3,2022
259573,23,1,12.75,2022
259574,7,1,20.06,2022
259574,23,3,0.2,2022
259575,7,1,11.88,2022
259575,7,2,50,2022
259577,35,1,0.98,2022
259579,23,1,0.48,2022
259581,7,1,20.75,2022
259582,7,1,0.12,2022
259587,25,1,0.48,2022
259589,19,1,0.1,2022
259589,23,1,0.32,2022
259590,7,1,84.71,2022
259590,7,2,3,2022
259590,23,1,24.77,2022
259590,42,1,0.33,2022
259590,45,1,5.4,2022
259593,7,1,0.05,2022
259596,7,1,1.45,2022
259601,14,1,33.9,2022
259601,14,2,38.69,2022
259602,21,1,1.92,2022
259603,23,1,13.73,2022
259606,7,29,0.88,2022
259606,23,1,1.83,2022
259607,14,1,2.1,2022
259607,22,1,0.3,2022
259608,29,1,0.1,2022
259610,7,1,0.15,2022
259611,7,1,6.67,2022
259611,49,4,7.83,2022
259613,7,1,22.82,2022
259614,16,1,57.33,2022
259614,16,2,11.64,2022
259614,16,3,7.33,2022
259614,16,5,0.05,2022
259616,23,43,0.22,2022
259616,25,43,0.13,2022
259619,12,1,1.42,2022
259620,7,4,6.55,2022
259620,7,5,2.77,2022
259620,21,5,32.3,2022
259620,45,4,4.98,2022
259620,45,5,1.05,2022
259622,7,1,82.69,2022
259623,14,1,8,2022
259624,14,1,13.8,2022
259630,23,1,0.18,2022
259634,5,1,37.01,2022
259634,7,1,6.45,2022
259635,7,1,42.22,2022
259638,7,1,3.63,2022
259640,7,1,22.45,2022
259642,45,8,8.8,2022
259644,7,1,2.28,2022
259645,14,1,3.6,2022
259645,26,1,0.8,2022
259652,14,1,65.48,2022
259652,45,1,4.37,2022
259655,7,1,3.38,2022
259655,21,1,20.6,2022
259657,3,10,62.87,2022
259657,4,9,208.15,2022
259657,4,10,106.95,2022
259657,5,26,3.23,2022
259657,5,30,377.49,2022
259657,7,1,113.88,2022
259657,7,5,60.42,2022
259657,7,11,8.6,2022
259657,11,30,121.37,2022
259657,13,4,70.53,2022
259657,14,18,173.42,2022
259657,14,19,174.57,2022
259657,16,9,0.6,2022
259657,16,20,20.9,2022
259657,16,25,19.81,2022
259657,16,26,8.23,2022
259657,20,8,35.85,2022
259657,21,1,3.28,2022
259657,21,4,92.3,2022
259657,21,5,69.28,2022
259657,21,7,45.63,2022
259657,21,8,55.7,2022
259657,21,9,2.6,2022
259657,21,10,46.35,2022
259657,21,12,0.05,2022
259657,21,13,172.41,2022
259657,21,32,1.77,2022
259657,22,8,54.47,2022
259657,23,2,132.04,2022
259657,23,3,131.25,2022
259657,23,4,29.3,2022
259657,24,8,139.37,2022
259657,24,9,35.43,2022
259657,24,10,0.17,2022
259657,24,14,89.14,2022
259657,24,15,55.73,2022
259657,25,18,47.65,2022
259657,27,32,0.68,2022
259657,33,32,5.53,2022
259657,34,32,3.58,2022
259657,35,8,0.05,2022
259657,35,9,3.2,2022
259657,37,9,224.2,2022
259657,37,10,267.27,2022
259657,37,12,2.82,2022
259657,39,4,139.67,2022
259657,42,1,297,2022
259657,44,32,122.93,2022
259657,45,35,2.48,2022
259657,46,1,72.62,2022
259657,46,2,233.06,2022
259657,49,12,40.81,2022
259657,50,12,28.97,2022
259657,50,14,18.42,2022
259657,50,15,61.77,2022
259657,50,16,52.42,2022
259657,52,14,28.53,2022
259657,52,16,2.15,2022
259657,52,18,36.05,2022
259658,45,1,1.7,2022
259659,7,1,19.73,2022
259659,29,1,2.12,2022
259662,7,1,6.57,2022
259663,7,43,0.18,2022
259664,7,2,113.9,2022
259664,14,3,0.12,2022
259664,16,6,0.3,2022
259664,23,2,5.37,2022
259664,46,2,81.73,2022
259666,37,15,0.3,2022
259668,42,1,1.95,2022
259670,37,1,1.32,2022
259672,25,1,2.15,2022
259676,7,1,5.57,2022
259678,7,1,19.65,2022
259679,14,33,1.78,2022
259680,15,10,60.92,2022
259680,15,12,38.05,2022
259682,7,1,0.68,2022
259682,21,1,63.33,2022
259682,23,1,4.53,2022
259683,7,5,72.13,2022
259684,7,1,5.47,2022
259684,7,3,10.95,2022
259684,7,5,38.67,2022
259684,7,6,13.27,2022
259684,16,8,0.13,2022
259684,20,8,33.93,2022
259684,23,6,16.15,2022
259684,23,7,14.95,2022
259684,35,7,13.05,2022
259684,35,8,42.25,2022
259685,32,1,45.67,2022
259688,37,1,0.4,2022
259689,7,2,10.45,2022
259689,42,2,0.15,2022
259689,45,2,3.98,2022
259692,23,1,31.23,2022
259695,7,1,23.79,2022
259697,42,1,19.67,2022
259701,15,1,16.87,2022
259702,7,1,114.37,2022
259702,14,32,268.09,2022
259702,14,33,209.54,2022
259702,16,1,1.45,2022
259702,21,1,73.92,2022
259702,21,13,24.85,2022
259702,23,20,30.6,2022
259702,28,32,272.55,2022
259703,7,1,2.48,2022
259703,45,1,6.27,2022
259704,26,10,0.12,2022
259704,35,33,109.13,2022
259705,7,1,0.07,2022
259706,7,1,29.65,2022
259706,7,2,34.03,2022
259708,41,1,0.3,2022
259710,23,1,0.8,2022
259711,7,1,6.57,2022
259711,7,2,113.4,2022
259711,23,2,0.48,2022
259712,7,1,9,2022
259715,7,1,12.78,2022
259715,7,2,17.32,2022
259715,7,4,0.08,2022
259715,7,23,10.53,2022
259715,12,24,26.93,2022
259715,21,1,23,2022
259715,37,23,4.73,2022
259715,37,24,0.08,2022
259719,7,1,0.1,2022
259723,7,1,0.67,2022
259724,21,1,7.4,2022
259724,28,22,0.35,2022
259726,35,1,2.1,2022
259727,7,1,20.12,2022
259727,7,2,8.53,2022
259727,7,3,6.43,2022
259727,7,4,8.88,2022
259727,27,5,91.01,2022
259727,27,6,57.83,2022
259727,27,8,54.96,2022
259727,27,9,28.3,2022
259727,27,11,200.75,2022
259727,29,6,12.2,2022
259728,23,1,24.3,2022
259728,42,1,0.73,2022
259729,7,1,10.5,2022
259729,23,1,5.13,2022
259730,37,1,0.48,2022
259730,37,2,43.57,2022
259730,37,3,3.02,2022
259731,7,1,6.38,2022
259731,7,2,0.58,2022
259731,7,3,48.07,2022
259731,7,4,71.61,2022
259731,7,6,2.68,2022
259731,11,10,0.1,2022
259731,28,1,0.55,2022
259731,28,2,1.03,2022
259731,29,10,0.07,2022
259731,37,10,0.08,2022
259731,41,10,0.15,2022
259731,42,2,1,2022
259731,42,4,22.25,2022
259731,42,6,1.13,2022
259731,42,10,0.57,2022
259731,43,10,0.2,2022
259731,48,10,0.12,2022
259732,7,1,6.58,2022
259736,7,1,0.7,2022
259737,30,1,0.1,2022
259739,7,1,57.97,2022
259739,7,2,3.08,2022
259742,15,1,3.43,2022
259744,21,1,12.96,2022
259745,7,1,53.45,2022
259745,42,1,2.22,2022
259748,32,1,0.05,2022
259748,48,1,2.28,2022
259749,7,1,0.1,2022
259749,45,1,0.05,2022
259750,15,1,30.48,2022
259752,16,2,36.08,2022
259753,7,1,1.2,2022
259755,23,2,3.85,2022
259756,7,1,33.02,2022
259756,7,2,28.73,2022
259756,7,3,14.1,2022
259756,7,4,46.42,2022
259756,23,4,41.08,2022
259756,23,5,41.25,2022
259759,7,1,1.18,2022
259760,37,1,0.62,2022
259761,7,3,43.45,2022
259761,7,33,95.07,2022
259761,42,33,36.83,2022
259761,46,33,271.25,2022
259762,7,1,16.62,2022
259762,7,17,13.52,2022
259762,21,17,5.45,2022
259762,36,1,0.6,2022
259763,15,1,3.18,2022
259765,16,1,0.13,2022
259766,35,1,33.48,2022
259767,2,17,2.28,2022
259767,2,20,143.62,2022
259767,3,23,141.47,2022
259767,3,24,225.18,2022
259767,5,21,2.2,2022
259767,5,24,8.43,2022
259767,5,25,230.78,2022
259767,5,26,115.58,2022
259767,5,27,10.4,2022
259767,5,28,28.95,2022
259767,5,29,119.69,2022
259767,5,30,141.6,2022
259767,5,41,2.37,2022
259767,5,42,0.1,2022
259767,7,1,36.6,2022
259767,7,2,86.67,2022
259767,7,3,121.68,2022
259767,7,17,20.82,2022
259767,11,17,1.08,2022
259767,11,30,161.76,2022
259767,11,41,2.73,2022
259767,11,42,3.75,2022
259767,14,13,35.72,2022
259767,14,14,163.95,2022
259767,14,15,93.39,2022
259767,14,16,106.25,2022
259767,14,17,206.04,2022
259767,14,18,58.05,2022
259767,14,21,3.47,2022
259767,20,21,41.02,2022
259767,21,5,69.12,2022
259767,21,6,81.11,2022
259767,21,7,150.42,2022
259767,21,8,27.45,2022
259767,21,9,136.58,2022
259767,21,10,130.36,2022
259767,21,27,9.87,2022
259767,23,2,1.72,2022
259767,23,3,162.44,2022
259767,23,4,100.5,2022
259767,23,5,132.52,2022
259767,23,6,48.78,2022
259767,25,13,55.25,2022
259767,25,20,88.28,2022
259767,26,20,42.43,2022
259767,26,21,38.77,2022
259767,26,30,11.58,2022
259767,30,30,9.52,2022
259767,30,38,0.07,2022
259767,32,17,6.1,2022
259767,35,17,2.9,2022
259767,35,21,95,2022
259767,35,23,95.15,2022
259767,35,25,6.85,2022
259767,35,41,4,2022
259767,35,42,0.45,2022
259768,7,1,1.77,2022
259768,21,1,9.38,2022
259777,7,1,105.38,2022
259777,21,2,83.83,2022
259777,21,4,0.2,2022
259777,21,15,36.26,2022
259777,21,25,12.33,2022
259777,23,2,173.98,2022
259777,23,3,30.2,2022
259779,12,1,1.22,2022
259781,7,1,2.4,2022
259781,7,4,42.03,2022
259781,7,5,101.68,2022
259781,21,15,8.7,2022
259781,21,26,0.07,2022
259781,23,5,15.92,2022
259781,23,7,7.08,2022
259781,23,8,14.57,2022
259781,23,10,18.58,2022
259781,23,11,20.63,2022
259784,15,1,18.8,2022
259787,7,2,1.2,2022
259787,7,7,8.4,2022
259789,45,38,0.3,2022
259789,46,1,1.2,2022
259789,46,37,0.48,2022
259789,46,38,4.8,2022
259790,20,1,1.72,2022
259792,21,1,3.9,2022
259795,15,1,53.42,2022
259795,15,2,10.6,2022
259796,21,2,15.9,2022
259799,3,1,4.38,2022
259799,21,1,0.22,2022
259800,7,1,1.63,2022
259802,19,1,0.4,2022
259804,14,1,12.48,2022
259804,14,3,35.62,2022
259804,23,33,0.12,2022
259805,7,1,44.8,2022
259805,7,5,15.92,2022
259809,7,2,29.97,2022
259810,23,2,9.03,2022
259815,23,1,51.9,2022
259815,23,2,35.27,2022
259815,39,2,0.97,2022
259816,7,1,0.7,2022
259816,23,1,0.93,2022
259817,23,1,5.75,2022
259817,23,2,4.12,2022
259818,14,1,19.35,2022
259819,23,4,45.86,2022
259823,7,1,1.2,2022
259825,43,1,2.52,2022
259827,7,1,0.67,2022
259828,7,1,0.32,2022
259829,45,1,5.63,2022
259832,7,1,27.23,2022
259833,22,32,0.07,2022
259833,46,32,0.2,2022
259833,51,32,0.23,2022
259833,54,32,0.52,2022
259834,16,18,0.05,2022
259834,21,2,10.58,2022
259834,21,3,21.33,2022
259834,21,5,4.37,2022
259834,21,6,2.65,2022
259838,7,1,27.4,2022
259840,7,1,0.33,2022
259840,14,1,32.33,2022
259841,2,1,0.08,2022
259841,7,1,0.2,2022
259841,22,2,1.47,2022
259841,22,3,0.48,2022
259843,7,1,0.27,2022
259843,21,1,27.5,2022
259843,21,2,18.6,2022
259846,7,39,21.53,2022
259846,7,40,167.07,2022
259846,23,42,121.36,2022
259846,23,43,89.18,2022
259846,39,39,0.18,2022
259847,7,1,1.25,2022
259848,23,1,0.1,2022
259850,35,1,0.52,2022
259855,21,2,74.88,2022
259855,21,7,8.17,2022
259855,21,8,3.47,2022
259855,21,9,0.65,2022
259855,24,2,27.3,2022
259855,24,3,0.72,2022
259859,4,6,37.28,2022
259859,4,7,18.3,2022
259859,7,6,32.38,2022
259860,2,22,56.08,2022
259860,2,23,94.33,2022
259860,3,7,0.05,2022
259860,3,23,390.54,2022
259860,3,35,34.68,2022
259860,5,23,104.45,2022
259860,5,24,99.52,2022
259860,5,32,0.13,2022
259860,5,35,31.52,2022
259860,7,1,10.58,2022
259860,7,2,131.03,2022
259860,7,5,0.13,2022
259860,7,40,27.62,2022
259860,7,41,102.73,2022
259860,7,42,43.73,2022
259860,11,35,20.47,2022
259860,11,36,108.43,2022
259860,11,37,43.73,2022
259860,13,36,48,2022
259860,13,37,51.27,2022
259860,13,40,0.47,2022
259860,14,14,61.67,2022
259860,14,15,101.87,2022
259860,14,16,281.81,2022
259860,14,21,8.05,2022
259860,14,22,33,2022
259860,14,23,68.65,2022
259860,21,8,3.25,2022
259860,21,10,35.26,2022
259860,21,11,86.68,2022
259860,21,12,35.7,2022
259860,21,13,16.18,2022
259860,21,14,104.28,2022
259860,21,16,0.05,2022
259860,21,20,13.68,2022
259860,23,7,153.46,2022
259860,23,8,97.92,2022
259860,23,11,41.2,2022
259860,23,13,30.2,2022
259860,23,17,0.28,2022
259860,23,40,35.52,2022
259860,23,42,101.92,2022
259860,23,43,10.28,2022
259860,35,16,130.45,2022
259860,39,40,73.73,2022
259860,42,2,305.58,2022
259860,42,40,31.7,2022
259860,46,5,100.85,2022
259860,46,6,185.35,2022
259862,7,2,6.57,2022
259865,4,5,7.02,2022
259865,7,4,0.2,2022
259865,11,2,0.65,2022
259865,13,4,1.45,2022
259865,14,2,0.1,2022
259865,14,5,5.25,2022
259865,16,6,0.8,2022
259865,21,2,80.81,2022
259865,21,4,57.27,2022
259865,21,5,33.97,2022
