course_id,student_id,exam_passed,exam_attempt,last_exam_attempt,course_title
7,264131,1,1,2022-03-21,"Introduction to Data and Data Science"
7,261171,1,1,2022-03-21,"Introduction to Data and Data Science"
24,264623,1,2,2022-03-22,Probability
23,266766,1,1,2022-03-22,"Introduction to Excel"
46,259494,1,1,2022-03-22,"Data Literacy"
7,266754,1,1,2022-03-22,"Introduction to Data and Data Science"
43,262585,0,1,2022-03-22,"Fashion Analytics with Tableau"
16,265966,1,2,2022-03-22,"Python Programmer Bootcamp"
22,265966,1,2,2022-03-23,Mathematics
7,265813,1,1,2022-03-23,"Introduction to Data and Data Science"
46,265813,1,1,2022-03-23,"Data Literacy"
35,262412,1,1,2022-03-23,"Introduction to Python"
23,261714,0,1,2022-03-23,"Introduction to Excel"
13,261171,1,2,2022-03-23,"Data Analysis with Excel Pivot Tables"
2,261766,0,1,2022-03-23,"Introduction to Tableau"
14,263076,1,2,2022-03-23,SQL
7,268357,1,3,2022-07-31,"Introduction to Data and Data Science"
35,260173,1,1,2022-03-23,"Introduction to Python"
16,261905,1,1,2022-03-23,"Python Programmer Bootcamp"
7,263934,1,2,2022-03-27,"Introduction to Data and Data Science"
23,267721,1,1,2022-03-24,"Introduction to Excel"
7,268113,1,2,2022-03-24,"Introduction to Data and Data Science"
7,265250,1,2,2022-03-24,"Introduction to Data and Data Science"
24,266614,1,2,2022-03-25,Probability
13,261714,0,1,2022-03-25,"Data Analysis with Excel Pivot Tables"
7,267358,1,1,2022-03-25,"Introduction to Data and Data Science"
45,267662,1,1,2022-03-25,"SQL for Data Science Interviews"
11,261171,1,2,2022-03-25,"Data Cleaning and Preprocessing with pandas"
42,265928,1,1,2022-03-25,"Data Strategy"
7,268129,1,2,2022-03-25,"Introduction to Data and Data Science"
46,260042,1,2,2022-03-26,"Data Literacy"
42,260042,1,1,2022-03-26,"Data Strategy"
30,264514,1,1,2022-03-26,"Git and GitHub"
7,260042,1,1,2022-03-26,"Introduction to Data and Data Science"
13,260042,1,1,2022-03-26,"Data Analysis with Excel Pivot Tables"
5,261171,1,2,2022-03-27,"Data Preprocessing with NumPy"
23,260042,1,1,2022-03-26,"Introduction to Excel"
7,267721,1,1,2022-03-26,"Introduction to Data and Data Science"
7,267106,1,2,2022-10-11,"Introduction to Data and Data Science"
22,261905,1,2,2022-03-27,Mathematics
7,267898,1,1,2022-03-27,"Introduction to Data and Data Science"
21,264400,1,1,2022-03-27,Statistics
46,261171,0,1,2022-03-27,"Data Literacy"
37,260593,1,1,2022-03-27,"Machine Learning in Python"
3,261682,1,1,2022-03-27,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
7,268600,1,1,2022-03-27,"Introduction to Data and Data Science"
21,268600,0,2,2022-10-16,Statistics
37,266758,1,1,2022-03-28,"Machine Learning in Python"
23,268011,1,5,2022-08-04,"Introduction to Excel"
21,263934,1,1,2022-03-28,Statistics
23,264146,1,1,2022-03-28,"Introduction to Excel"
35,266512,1,1,2022-03-29,"Introduction to Python"
21,268113,1,2,2022-03-29,Statistics
7,266788,1,2,2022-03-29,"Introduction to Data and Data Science"
2,268257,0,1,2022-03-29,"Introduction to Tableau"
7,267391,1,1,2022-03-29,"Introduction to Data and Data Science"
13,264146,1,1,2022-03-29,"Data Analysis with Excel Pivot Tables"
46,260968,1,1,2022-03-29,"Data Literacy"
23,268357,1,2,2022-03-30,"Introduction to Excel"
21,267721,1,1,2022-03-30,Statistics
26,261756,1,2,2022-03-30,"SQL + Tableau"
42,265519,1,2,2022-03-30,"Data Strategy"
7,268373,1,1,2022-03-30,"Introduction to Data and Data Science"
37,263690,1,1,2022-03-30,"Machine Learning in Python"
37,260998,1,2,2022-03-30,"Machine Learning in Python"
7,265519,1,1,2022-03-30,"Introduction to Data and Data Science"
7,268817,1,1,2022-03-30,"Introduction to Data and Data Science"
21,267916,1,1,2022-03-30,Statistics
21,268331,1,2,2022-04-02,Statistics
23,265878,1,1,2022-03-31,"Introduction to Excel"
7,268553,1,1,2022-03-31,"Introduction to Data and Data Science"
7,262578,1,1,2022-03-31,"Introduction to Data and Data Science"
7,261756,1,1,2022-03-31,"Introduction to Data and Data Science"
39,260042,1,1,2022-03-31,"Advanced Microsoft Excel"
16,267854,1,2,2022-04-01,"Python Programmer Bootcamp"
21,268796,1,1,2022-03-31,Statistics
14,265966,1,2,2022-03-31,SQL
21,268764,1,1,2022-04-01,Statistics
7,259106,1,1,2022-04-01,"Introduction to Data and Data Science"
30,265928,1,1,2022-04-01,"Git and GitHub"
21,262599,1,2,2022-04-02,Statistics
7,268714,1,1,2022-04-01,"Introduction to Data and Data Science"
30,264472,1,2,2022-04-01,"Git and GitHub"
23,259860,1,2,2022-04-01,"Introduction to Excel"
37,260572,1,2,2022-04-02,"Machine Learning in Python"
7,268510,1,2,2022-04-12,"Introduction to Data and Data Science"
42,264687,1,1,2022-04-02,"Data Strategy"
13,261019,1,1,2022-04-02,"Data Analysis with Excel Pivot Tables"
7,267064,1,1,2022-04-03,"Introduction to Data and Data Science"
22,267854,1,1,2022-04-03,Mathematics
14,264514,1,1,2022-04-03,SQL
20,268553,1,1,2022-04-03,"Introduction to Jupyter"
23,267898,1,2,2022-04-03,"Introduction to Excel"
24,260998,1,2,2022-04-03,Probability
22,268390,1,2,2022-04-03,Mathematics
39,264146,1,1,2022-04-03,"Advanced Microsoft Excel"
20,268390,1,1,2022-04-03,"Introduction to Jupyter"
21,265250,1,2,2022-04-04,Statistics
23,265967,1,1,2022-04-04,"Introduction to Excel"
21,261714,0,1,2022-04-04,Statistics
37,260649,1,1,2022-04-04,"Machine Learning in Python"
16,260168,0,1,2022-04-04,"Python Programmer Bootcamp"
21,268714,1,1,2022-04-04,Statistics
7,268866,1,1,2022-04-04,"Introduction to Data and Data Science"
26,268390,1,3,2022-04-05,"SQL + Tableau"
50,266758,1,2,2022-04-05,"Machine Learning with Naive Bayes"
42,269204,0,1,2022-04-05,"Data Strategy"
14,264761,1,1,2022-04-05,SQL
7,269000,1,1,2022-04-05,"Introduction to Data and Data Science"
35,268556,1,3,2022-04-08,"Introduction to Python"
24,268796,1,2,2022-04-05,Probability
7,261590,1,1,2022-04-05,"Introduction to Data and Data Science"
42,269066,1,1,2022-04-05,"Data Strategy"
12,260998,1,2,2022-04-05,"Introduction to Business Analytics"
22,268796,1,2,2022-04-06,Mathematics
21,269047,1,1,2022-04-06,Statistics
21,265970,1,3,2022-04-13,Statistics
50,260998,1,2,2022-04-06,"Machine Learning with Naive Bayes"
7,269220,1,1,2022-04-06,"Introduction to Data and Data Science"
7,268989,1,1,2022-04-06,"Introduction to Data and Data Science"
14,263480,1,2,2022-04-06,SQL
16,265928,1,2,2022-04-11,"Python Programmer Bootcamp"
23,259494,1,1,2022-04-06,"Introduction to Excel"
21,267064,1,1,2022-04-06,Statistics
21,264253,1,2,2022-04-08,Statistics
32,263690,1,1,2022-04-06,"Deep Learning with TensorFlow 2"
21,259860,1,2,2022-04-09,Statistics
7,268390,1,1,2022-04-06,"Introduction to Data and Data Science"
30,266614,1,2,2022-04-07,"Git and GitHub"
42,266041,1,2,2022-04-07,"Data Strategy"
16,260754,1,1,2022-04-07,"Python Programmer Bootcamp"
16,260465,1,1,2022-04-07,"Python Programmer Bootcamp"
28,261785,1,1,2022-04-07,"Power BI"
23,268866,1,1,2022-04-07,"Introduction to Excel"
21,267203,1,1,2022-04-07,Statistics
35,269843,1,1,2022-04-07,"Introduction to Python"
28,263076,1,1,2022-04-07,"Power BI"
13,265878,1,1,2022-04-08,"Data Analysis with Excel Pivot Tables"
22,266614,1,2,2022-04-08,Mathematics
21,268989,1,1,2022-04-08,Statistics
24,268764,1,2,2022-04-08,Probability
20,266112,1,1,2022-04-08,"Introduction to Jupyter"
22,260754,1,2,2022-04-10,Mathematics
24,268331,0,1,2022-04-08,Probability
7,269066,1,2,2022-04-08,"Introduction to Data and Data Science"
25,261785,1,1,2022-04-08,"Starting a Career in Data Science: Project Portfolio, Resume, and Interview Process"
35,266112,1,1,2022-04-08,"Introduction to Python"
7,268805,1,2,2022-04-10,"Introduction to Data and Data Science"
21,260042,1,1,2022-04-09,Statistics
23,269070,1,1,2022-04-09,"Introduction to Excel"
22,260168,1,2,2022-04-09,Mathematics
42,268962,1,2,2022-04-09,"Data Strategy"
2,268390,1,1,2022-04-09,"Introduction to Tableau"
7,270022,1,1,2022-04-10,"Introduction to Data and Data Science"
37,261777,1,1,2022-04-10,"Machine Learning in Python"
7,265101,1,2,2022-04-10,"Introduction to Data and Data Science"
23,259429,1,3,2022-04-17,"Introduction to Excel"
7,259429,1,2,2022-04-10,"Introduction to Data and Data Science"
46,261756,1,1,2022-04-10,"Data Literacy"
46,259429,1,2,2022-04-10,"Data Literacy"
21,267959,1,1,2022-04-10,Statistics
21,266693,1,3,2022-04-14,Statistics
25,268825,1,1,2022-04-11,"Starting a Career in Data Science: Project Portfolio, Resume, and Interview Process"
22,260465,1,2,2022-04-11,Mathematics
7,268978,1,1,2022-04-11,"Introduction to Data and Data Science"
7,261801,1,1,2022-04-11,"Introduction to Data and Data Science"
25,260042,1,1,2022-04-11,"Starting a Career in Data Science: Project Portfolio, Resume, and Interview Process"
7,270000,0,1,2022-04-11,"Introduction to Data and Data Science"
7,270363,1,1,2022-04-11,"Introduction to Data and Data Science"
14,259174,1,1,2022-04-12,SQL
37,259504,1,2,2022-04-12,"Machine Learning in Python"
16,259283,1,1,2022-04-12,"Python Programmer Bootcamp"
3,261802,1,2,2022-04-12,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
30,260465,1,1,2022-04-12,"Git and GitHub"
21,263087,0,1,2022-04-12,Statistics
20,261801,1,1,2022-04-12,"Introduction to Jupyter"
14,265928,1,1,2022-04-12,SQL
16,268796,1,2,2022-04-12,"Python Programmer Bootcamp"
7,266112,1,1,2022-04-12,"Introduction to Data and Data Science"
42,268129,1,2,2022-04-13,"Data Strategy"
7,269671,1,1,2022-04-12,"Introduction to Data and Data Science"
24,267916,1,1,2022-04-13,Probability
35,262406,1,2,2022-04-13,"Introduction to Python"
2,265003,1,1,2022-04-13,"Introduction to Tableau"
7,270042,1,1,2022-04-13,"Introduction to Data and Data Science"
32,259504,1,1,2022-04-13,"Deep Learning with TensorFlow 2"
11,267064,1,1,2022-04-13,"Data Cleaning and Preprocessing with pandas"
21,267898,1,2,2022-04-16,Statistics
7,269670,1,2,2022-06-06,"Introduction to Data and Data Science"
14,263293,1,1,2022-04-13,SQL
23,261883,1,2,2022-04-14,"Introduction to Excel"
24,265250,1,2,2022-04-14,Probability
20,261510,1,1,2022-04-13,"Introduction to Jupyter"
11,270486,0,1,2022-04-13,"Data Cleaning and Preprocessing with pandas"
2,269646,1,1,2022-04-14,"Introduction to Tableau"
23,270022,1,1,2022-04-14,"Introduction to Excel"
21,262569,1,2,2022-04-16,Statistics
7,269570,1,1,2022-04-14,"Introduction to Data and Data Science"
7,269934,1,1,2022-04-14,"Introduction to Data and Data Science"
23,269934,1,1,2022-04-14,"Introduction to Excel"
21,268390,1,1,2022-04-14,Statistics
46,269066,1,1,2022-04-14,"Data Literacy"
42,261756,1,1,2022-04-14,"Data Strategy"
21,261883,0,1,2022-04-14,Statistics
16,268113,0,1,2022-04-14,"Python Programmer Bootcamp"
14,262459,1,1,2022-04-14,SQL
13,270022,1,1,2022-04-15,"Data Analysis with Excel Pivot Tables"
42,268989,1,1,2022-04-15,"Data Strategy"
5,261682,1,1,2022-04-15,"Data Preprocessing with NumPy"
42,266112,1,2,2022-04-15,"Data Strategy"
13,270700,1,1,2022-04-15,"Data Analysis with Excel Pivot Tables"
46,266112,1,1,2022-04-15,"Data Literacy"
13,262406,1,2,2022-04-17,"Data Analysis with Excel Pivot Tables"
21,268357,1,1,2022-04-15,Statistics
7,267949,1,1,2022-04-15,"Introduction to Data and Data Science"
42,270240,1,1,2022-04-15,"Data Strategy"
33,260998,1,2,2022-04-16,"Customer Analytics in Python"
21,265519,1,2,2022-04-17,Statistics
16,265003,1,2,2022-04-17,"Python Programmer Bootcamp"
37,265928,1,1,2022-04-16,"Machine Learning in Python"
42,264476,1,2,2022-04-16,"Data Strategy"
23,264476,1,1,2022-04-16,"Introduction to Excel"
24,268714,1,1,2022-04-16,Probability
32,260998,1,2,2022-04-16,"Deep Learning with TensorFlow 2"
45,261785,1,1,2022-04-16,"SQL for Data Science Interviews"
23,268390,1,1,2022-04-16,"Introduction to Excel"
42,270075,1,2,2022-04-17,"Data Strategy"
7,270135,1,1,2022-04-17,"Introduction to Data and Data Science"
7,270062,0,1,2022-04-17,"Introduction to Data and Data Science"
46,266788,1,1,2022-04-17,"Data Literacy"
24,260042,1,1,2022-04-17,Probability
42,270417,0,1,2022-04-17,"Data Strategy"
37,261212,1,1,2022-04-18,"Machine Learning in Python"
7,271035,1,2,2022-04-18,"Introduction to Data and Data Science"
23,267916,1,1,2022-04-18,"Introduction to Excel"
39,270022,1,1,2022-04-18,"Advanced Microsoft Excel"
16,262585,1,2,2022-04-18,"Python Programmer Bootcamp"
21,261801,1,1,2022-04-18,Statistics
7,270179,1,1,2022-04-18,"Introduction to Data and Data Science"
22,260042,1,1,2022-04-18,Mathematics
11,262406,1,1,2022-04-18,"Data Cleaning and Preprocessing with pandas"
22,261801,1,2,2022-04-23,Mathematics
13,268390,1,1,2022-04-18,"Data Analysis with Excel Pivot Tables"
7,260910,1,2,2022-04-19,"Introduction to Data and Data Science"
7,269519,1,1,2022-04-18,"Introduction to Data and Data Science"
34,260998,1,2,2022-04-18,"Web Scraping and API Fundamentals in Python"
26,260998,1,2,2022-04-19,"SQL + Tableau"
46,268390,1,1,2022-04-18,"Data Literacy"
42,268390,1,2,2022-04-20,"Data Strategy"
7,270824,1,1,2022-04-18,"Introduction to Data and Data Science"
22,264146,1,1,2022-04-18,Mathematics
42,267010,1,2,2022-04-19,"Data Strategy"
22,265250,1,2,2022-04-19,Mathematics
21,265967,1,1,2022-04-19,Statistics
21,266766,1,1,2022-04-19,Statistics
11,270957,1,2,2022-04-26,"Data Cleaning and Preprocessing with pandas"
16,267916,1,1,2022-04-19,"Python Programmer Bootcamp"
14,268796,1,1,2022-04-19,SQL
35,268796,1,1,2022-04-19,"Introduction to Python"
20,270911,1,1,2022-04-19,"Introduction to Jupyter"
14,261905,1,2,2022-04-20,SQL
48,270240,1,2,2022-04-21,"AI Applications for Business Success"
23,268978,1,2,2022-04-20,"Introduction to Excel"
39,268390,1,1,2022-04-19,"Advanced Microsoft Excel"
52,266758,1,3,2022-04-21,"Machine Learning with Support Vector Machines"
22,267916,1,1,2022-04-20,Mathematics
23,270179,1,1,2022-04-20,"Introduction to Excel"
16,266112,0,1,2022-04-20,"Python Programmer Bootcamp"
30,268863,1,1,2022-04-20,"Git and GitHub"
23,269066,1,1,2022-04-20,"Introduction to Excel"
23,268796,1,2,2022-04-20,"Introduction to Excel"
3,268796,1,2,2022-04-20,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
35,259011,1,1,2022-04-20,"Introduction to Python"
35,267916,1,1,2022-04-20,"Introduction to Python"
5,268796,1,2,2022-04-20,"Data Preprocessing with NumPy"
7,271348,1,1,2022-04-20,"Introduction to Data and Data Science"
46,260578,0,1,2022-04-20,"Data Literacy"
7,270599,1,1,2022-04-20,"Introduction to Data and Data Science"
14,259011,1,1,2022-04-20,SQL
2,264146,1,1,2022-04-20,"Introduction to Tableau"
14,259504,1,2,2022-04-21,SQL
23,260608,1,2,2022-04-21,"Introduction to Excel"
13,259429,1,2,2022-04-23,"Data Analysis with Excel Pivot Tables"
22,268825,0,1,2022-04-21,Mathematics
13,269934,1,1,2022-04-21,"Data Analysis with Excel Pivot Tables"
21,269570,1,2,2022-04-22,Statistics
7,267843,1,2,2022-04-21,"Introduction to Data and Data Science"
7,266477,1,1,2022-04-21,"Introduction to Data and Data Science"
14,267916,1,1,2022-04-21,SQL
11,268796,1,2,2022-04-21,"Data Cleaning and Preprocessing with pandas"
46,268129,1,2,2022-04-21,"Data Literacy"
35,268390,1,1,2022-04-21,"Introduction to Python"
21,271338,1,1,2022-04-22,Statistics
23,265005,1,1,2022-04-22,"Introduction to Excel"
30,259504,1,1,2022-04-22,"Git and GitHub"
23,271035,1,1,2022-04-22,"Introduction to Excel"
7,270393,1,2,2022-04-24,"Introduction to Data and Data Science"
23,269492,1,1,2022-04-22,"Introduction to Excel"
35,263293,1,1,2022-04-22,"Introduction to Python"
37,265966,1,1,2022-04-22,"Machine Learning in Python"
42,260998,1,2,2022-04-23,"Data Strategy"
35,259860,1,1,2022-04-22,"Introduction to Python"
21,268923,0,2,2022-04-25,Statistics
46,260998,1,2,2022-04-23,"Data Literacy"
13,266001,1,2,2022-04-23,"Data Analysis with Excel Pivot Tables"
7,271015,1,1,2022-04-23,"Introduction to Data and Data Science"
44,260998,1,2,2022-04-23,"Dates and Times in Python"
46,267898,1,1,2022-04-24,"Data Literacy"
23,269975,0,1,2022-04-24,"Introduction to Excel"
39,265878,1,2,2022-04-25,"Advanced Microsoft Excel"
35,271348,1,1,2022-04-24,"Introduction to Python"
21,269040,0,1,2022-04-24,Statistics
24,270957,1,2,2022-04-26,Probability
7,271543,1,1,2022-04-25,"Introduction to Data and Data Science"
24,268989,1,1,2022-04-25,Probability
37,261171,1,2,2022-04-25,"Machine Learning in Python"
24,261171,1,3,2022-04-27,Probability
23,267010,0,2,2022-04-25,"Introduction to Excel"
21,268978,1,2,2022-04-26,Statistics
2,263368,1,1,2022-04-26,"Introduction to Tableau"
23,266001,1,2,2022-04-30,"Introduction to Excel"
37,260754,1,1,2022-04-27,"Machine Learning in Python"
5,261801,1,1,2022-04-27,"Data Preprocessing with NumPy"
7,266811,1,1,2022-04-27,"Introduction to Data and Data Science"
11,261801,1,1,2022-04-27,"Data Cleaning and Preprocessing with pandas"
45,261801,1,1,2022-04-27,"SQL for Data Science Interviews"
24,267064,1,2,2022-04-28,Probability
7,272001,1,2,2022-04-28,"Introduction to Data and Data Science"
30,272255,1,1,2022-04-28,"Git and GitHub"
24,265519,1,2,2022-04-29,Probability
7,271991,1,1,2022-04-28,"Introduction to Data and Data Science"
7,272199,1,1,2022-04-28,"Introduction to Data and Data Science"
49,260998,1,2,2022-04-29,"Linear Algebra and Feature Selection"
46,269744,1,1,2022-04-29,"Data Literacy"
42,269744,0,1,2022-04-29,"Data Strategy"
7,269872,1,1,2022-04-29,"Introduction to Data and Data Science"
23,261801,1,1,2022-04-29,"Introduction to Excel"
32,260572,1,1,2022-04-29,"Deep Learning with TensorFlow 2"
3,268390,1,1,2022-04-29,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
21,262459,0,1,2022-04-30,Statistics
21,261412,0,1,2022-04-30,Statistics
3,260345,1,1,2022-04-30,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
52,260998,1,2,2022-04-30,"Machine Learning with Support Vector Machines"
7,271792,0,1,2022-05-01,"Introduction to Data and Data Science"
20,260042,1,2,2022-05-01,"Introduction to Jupyter"
42,272001,1,2,2022-05-01,"Data Strategy"
7,271903,1,3,2022-09-19,"Introduction to Data and Data Science"
46,270075,1,1,2022-05-02,"Data Literacy"
14,259767,1,2,2022-05-04,SQL
7,272543,1,1,2022-05-02,"Introduction to Data and Data Science"
2,260042,1,1,2022-05-02,"Introduction to Tableau"
35,261801,1,1,2022-05-02,"Introduction to Python"
23,265003,1,2,2022-05-02,"Introduction to Excel"
30,260042,1,1,2022-05-02,"Git and GitHub"
21,268556,1,2,2022-05-02,Statistics
5,268990,1,1,2022-05-02,"Data Preprocessing with NumPy"
42,266788,1,1,2022-05-02,"Data Strategy"
20,269898,1,1,2022-05-03,"Introduction to Jupyter"
14,265967,1,1,2022-05-03,SQL
7,268556,1,1,2022-05-03,"Introduction to Data and Data Science"
32,261212,1,1,2022-05-03,"Deep Learning with TensorFlow 2"
11,261682,1,1,2022-05-03,"Data Cleaning and Preprocessing with pandas"
21,263076,1,2,2022-05-03,Statistics
21,264476,1,2,2022-05-04,Statistics
22,261590,1,1,2022-05-03,Mathematics
7,272510,1,2,2022-05-03,"Introduction to Data and Data Science"
7,272437,1,1,2022-05-03,"Introduction to Data and Data Science"
7,270671,1,1,2022-05-03,"Introduction to Data and Data Science"
21,264049,1,2,2022-05-03,Statistics
42,267898,1,1,2022-05-03,"Data Strategy"
7,272717,0,1,2022-05-03,"Introduction to Data and Data Science"
21,270738,1,1,2022-05-04,Statistics
35,263076,1,1,2022-05-04,"Introduction to Python"
35,272157,1,1,2022-05-04,"Introduction to Python"
46,272001,0,1,2022-05-05,"Data Literacy"
21,270599,1,1,2022-05-05,Statistics
7,268718,0,1,2022-05-05,"Introduction to Data and Data Science"
