source,target,total_engagement_watch_minutes
258822,5,0.37
260392,5,2.22
260646,5,165.45
260741,5,0.23
260899,5,1.85
259506,5,26.68
260959,5,2.73
258924,5,32.7
261183,5,0.77
261059,5,217.37
261474,5,5.58
261042,5,18.45
261776,5,0.32
261899,5,0.08
262059,5,3.8
259054,5,60.47
261135,5,0.8
262264,5,1.28
262503,5,0.78
262583,5,0.57
261995,5,230.52
262596,5,124.49
263152,5,3.32
263299,5,0.15
262675,5,65.86
263354,5,27.45
260593,5,0.45
258845,5,229.58
264108,5,0.48
263786,5,375.31
265495,5,0.2
265259,5,0.08
261171,5,426.64
265328,5,43.63
261777,5,472.86
265840,5,2.65
264694,5,96.85
260998,5,153.36
261519,5,213.99
264076,5,454.21
266386,5,31.55
266775,5,0.18
264514,5,18.5
259402,5,0.45
267267,5,1.27
264361,5,182.4
267633,5,6.55
267693,5,32.55
266901,5,4.18
264761,5,22.73
263705,5,2.63
267898,5,3.83
266544,5,224.75
268248,5,6
261819,5,141.69
262459,5,66.57
261682,5,696.13
263008,5,45.12
268090,5,3.03
268832,5,2.15
268858,5,4.05
268980,5,0.1
268641,5,30.78
269653,5,166.27
269637,5,0.43
261510,5,20.92
268390,5,174.92
269931,5,0.07
269843,5,53.94
270074,5,0.58
260111,5,83.04
270425,5,39.58
270381,5,0.9
270617,5,0.23
269907,5,31.68
268374,5,0.7
269771,5,80.38
265110,5,95.12
269485,5,427.58
270812,5,0.07
269040,5,289.46
268990,5,447.31
270957,5,228.72
269984,5,134.87
271300,5,0.05
259011,5,5.74
268796,5,39.88
262992,5,10.43
271573,5,0.1
271620,5,7.02
271069,5,0.28
266112,5,385.7
266548,5,420.2
271697,5,19.62
261771,5,385.64
266731,5,3.8
272146,5,42.45
260916,5,0.12
265310,5,24.15
272609,5,0.12
261778,5,342.64
272421,5,36.22
272748,5,1.28
263076,5,487.97
267064,5,509.31
272727,5,5.35
260173,5,429.87
273069,5,14.67
270009,5,0.87
261239,5,0.05
273635,5,10.62
265928,5,94.73
263293,5,387.02
272977,5,68.73
272472,5,309.68
264295,5,456.88
274422,5,5.2
274642,5,0.72
272991,5,286.08
259767,5,660.1
268331,5,401.18
272437,5,137.4
275279,5,0.07
274572,5,399.4
275446,5,6.27
273930,5,1.1
275636,5,1.52
276202,5,0.75
274708,5,0.14
276832,5,38.57
269898,5,10.27
273423,5,459.94
277038,5,14.03
272842,5,569.57
261905,5,459.42
277225,5,0.07
266012,5,488.96
275282,5,131.18
259860,5,235.62
264623,5,6.15
276990,5,117.62
268011,5,616.51
277603,5,17.87
269439,5,0.25
277843,5,0.28
269741,5,1090.55
272909,5,405.27
271352,5,69.13
278126,5,34.92
278510,5,0.33
261412,5,430.35
277866,5,16.22
278344,5,120.86
278940,5,12.12
275038,5,37.02
261086,5,43.22
261393,5,338.82
279378,5,0.3
262414,5,63.16
259657,5,380.72
280001,5,1.7
280069,5,0.12
278886,5,4.2
279881,5,16.72
262714,5,4.93
275033,5,126.43
280624,5,0.75
278157,5,11.62
268985,5,135.3
271664,5,387.4
281217,5,3.75
278280,5,2.37
274498,5,385.98
281297,5,32.94
266766,5,354.73
261756,5,427.71
260465,5,413.37
278710,5,18.07
281522,5,328.16
280207,5,369.57
282004,5,0.1
282519,5,0.57
282565,5,0.42
282291,5,230.39
282336,5,0.07
269054,5,89.33
281989,5,13.55
282961,5,0.38
264228,5,48.25
270738,5,96.58
272586,5,1.52
277084,5,988.51
276439,5,696.47
281753,5,282.55
284084,5,0.43
265130,5,115.48
277398,5,235.76
279738,5,121.74
278283,5,3.95
261828,5,92.5
269204,5,515.07
275045,5,1133.18
277012,5,274.83
262112,5,7.03
284935,5,0.08
283623,5,1.83
284907,5,39.75
285307,5,3.85
260345,5,422.03
275449,5,517.8
284487,5,190.33
284482,5,2.43
274686,5,26.3
282111,5,221.9
285821,5,1.53
282159,5,53.37
279874,5,21.4
285288,5,1.05
274626,5,0.57
283579,5,32.27
285914,5,0.05
286253,5,1.47
286296,5,80.7
281796,5,0.93
261336,5,5.68
286507,5,98.34
283089,5,0.07
269216,5,8.8
286559,5,0.3
285625,5,0.3
285963,5,52.12
285637,5,0.22
286683,5,3.6
279623,5,2.63
285532,5,40.3
268681,5,84.22
279348,5,19.35
284923,5,58.8
283239,5,0.4
266864,5,0.17
285815,5,27.7
285922,5,46.28
286477,5,64.22
286428,5,0.05
284001,5,1.95
284790,5,30.9
282849,5,267
285642,5,0.05
275741,5,54.46
276107,5,30.57
280685,5,1.27
286271,5,35.23
285413,5,0.05
286481,5,0.17
286006,5,0.15
282494,5,2.25
268473,5,15.45
285670,5,1.35
287206,5,0.25
268242,5,125.29
287322,5,5.23
276350,5,1.77
286487,5,0.05
283730,5,266.42
265714,5,19.27
287781,5,7.13
287565,5,15.24
284241,5,29.8
288069,5,0.07
260915,5,5
282594,5,1.22
288407,5,19.25
288401,5,0.92
288668,5,0.92
285036,5,0.5
288773,5,0.1
284067,5,0.55
266332,5,29.77
289044,5,0.32
274039,5,120.63
284531,5,9.51
274070,5,325.59
289448,5,4.95
286717,5,102.08
282915,5,0.63
289800,5,3.17
281294,5,7.79
288109,5,3.9
289986,5,1.2
289753,5,4.1
285411,5,462.98
290092,5,40.87
288637,5,432.27
268825,5,0.73
290461,5,4.83
271519,5,39.33
291028,5,0.28
266187,5,368.96
291084,5,0.78
291122,5,1.72
291365,5,0.28
259494,5,2.32
291544,5,0.08
260813,5,2.95
266512,5,170.61
291925,5,0.12
272965,5,20.98
291997,5,30.28
291914,5,6.95
285397,5,0.1
284438,5,131.9
291297,5,0.05
292522,5,5.5
289270,5,10.37
290496,5,289.13
283005,5,0.45
292657,5,0.5
285406,5,44.87
291626,5,0.08
277499,5,277.13
288315,5,12.58
269526,5,0.27
292576,5,161.51
280345,5,370.46
293230,5,0.65
293368,5,33.05
282273,5,4.77
282977,5,0.08
271991,5,35.92
293852,5,0.08
290746,5,0.07
261810,5,81.57
264146,5,374.97
286826,5,151.75
294153,5,0.2
286199,5,2.3
293583,5,0.08
280548,5,240.52
274798,5,1.43
294193,5,2.4
293600,5,0.15
294871,5,37.66
280121,5,112.51
260684,5,0.42
268348,5,57.47
284954,5,311.56
274564,5,393.8
295177,5,33.73
288923,5,120.76
295311,5,1.52
288813,5,0.23
261721,5,66.65
295516,5,0.88
272906,5,1.5
295528,5,0.1
262569,5,107.67
289765,5,0.17
295821,5,0.12
295262,5,4
295949,5,0.8
296001,5,2.2
296011,5,14.23
287143,5,182.5
258916,5,90.68
296280,5,0.05
296423,5,1.72
279735,5,18.72
295973,5,0.05
291487,5,93.78
294948,5,0.05
258803,7,7.62
258807,7,1.82
258813,7,2.1
258816,7,0.58
258819,7,3.6
258824,7,1.32
258828,7,0.22
258830,7,0.93
258834,7,21.85
258833,7,1.28
258822,7,150.02
258840,7,42.12
258845,7,142.22
258849,7,12.03
258851,7,6.58
258852,7,0.07
258855,7,0.15
258862,7,96.15
258865,7,231.44
258876,7,73.52
258885,7,61.67
258860,7,12.18
258890,7,1.2
258895,7,11.2
258902,7,18.85
258903,7,1.2
258910,7,6.62
258906,7,177.34
258914,7,2.78
258917,7,6.55
258922,7,121.89
258936,7,1.8
258939,7,0.53
258947,7,0.05
258951,7,13.16
258955,7,176.4
258954,7,1.2
258893,7,24.6
258967,7,2.58
258971,7,106.69
258973,7,0.3
258878,7,110.03
258982,7,0.08
258984,7,118.74
258991,7,5.6
258997,7,6.5
259000,7,57.24
259008,7,1.08
259011,7,76.8
259020,7,5.82
259022,7,1.2
259026,7,107.31
258913,7,111.9
258980,7,108
259035,7,0.7
259047,7,27.18
259048,7,0.63
259051,7,0.42
258800,7,182.87
259043,7,11
259012,7,6.05
259057,7,8.37
259060,7,30.17
259062,7,9.52
259067,7,59.77
259069,7,1.03
259071,7,53.58
259072,7,0.72
259078,7,0.85
259084,7,1.12
259088,7,18.18
259090,7,2.07
259086,7,4.37
259097,7,12.2
259098,7,20.04
259099,7,1.1
258905,7,3.58
258872,7,63.82
259113,7,0.42
259115,7,0.7
259116,7,37.9
259121,7,60
259125,7,5.63
258818,7,21.37
258933,7,5.78
259106,7,356.38
259144,7,0.22
259145,7,0.32
259029,7,10.42
259149,7,38.15
259152,7,10.7
259167,7,10.5
259170,7,1.2
259171,7,133.5
259174,7,412.83
259134,7,13.58
259181,7,0.13
259180,7,3.25
259183,7,18.25
259184,7,0.05
259187,7,9.51
259190,7,12.6
259191,7,0.98
259195,7,32.2
258883,7,25.57
259196,7,3.23
259198,7,5.09
259118,7,44.65
258924,7,36.15
259203,7,15.67
259204,7,0.3
259205,7,9.8
259207,7,0.95
259210,7,43.53
259211,7,43.38
259213,7,1.38
259217,7,8.17
258996,7,39.19
259223,7,0.72
259225,7,0.62
259231,7,0.12
259233,7,52.88
259209,7,7.98
259239,7,51.35
259242,7,0.05
259266,7,2.5
258880,7,16.75
259018,7,0.67
259275,7,0.48
259258,7,72.15
259278,7,2.02
259284,7,63.46
259286,7,1.08
259289,7,35.43
259297,7,65.65
259299,7,6.57
259300,7,0.1
259306,7,0.27
259226,7,1.2
259322,7,43.8
259268,7,110.55
259326,7,0.68
259328,7,63.21
259329,7,0.6
259345,7,12.95
259264,7,64.51
259360,7,3.13
259364,7,41.37
259365,7,0.38
259178,7,44.42
259379,7,0.08
259382,7,1.2
259384,7,1.07
259390,7,22.03
259393,7,73.01
259354,7,54.48
259395,7,45.28
259401,7,64.55
258870,7,3.62
259402,7,3.3
259410,7,12.27
259415,7,0.27
259418,7,4.02
259421,7,0.05
259429,7,178.16
259433,7,10.58
259424,7,1.05
259436,7,64
259240,7,2.5
259440,7,3.45
259441,7,18.18
259443,7,0.12
259445,7,28.37
259446,7,27.77
259447,7,104.25
259316,7,0.15
259456,7,0.07
259458,7,0.47
259459,7,0.8
259460,7,9.66
259435,7,43.23
259462,7,56.55
259465,7,32.27
259477,7,1.2
259480,7,0.08
258957,7,2.87
258915,7,40.63
259486,7,45.97
259490,7,1.1
259496,7,0.9
259497,7,4.97
259503,7,7.22
259510,7,117.5
259517,7,2.32
259519,7,1.35
259488,7,0.88
259523,7,121.7
259525,7,7.53
259518,7,11.76
259534,7,10.42
259536,7,0.3
259473,7,3.58
259538,7,2.2
259541,7,0.3
259426,7,28.39
259533,7,213.1
259547,7,13.35
259558,7,0.42
259560,7,1.9
259561,7,17.26
259564,7,1.2
259568,7,17.92
259574,7,20.06
259582,7,0.12
259593,7,0.05
259590,7,87.71
259596,7,1.45
259581,7,20.75
259610,7,0.15
259613,7,22.82
259622,7,82.69
259634,7,6.45
259638,7,3.63
259640,7,22.45
259261,7,4.58
259635,7,42.22
259655,7,3.38
259659,7,19.73
259662,7,6.57
259549,7,110.83
259676,7,5.57
259678,7,19.65
259684,7,68.36
259657,7,182.9
259682,7,0.68
259695,7,23.79
259703,7,2.48
259702,7,114.37
259644,7,2.28
259706,7,63.68
259705,7,0.07
259260,7,4.22
259711,7,119.97
259712,7,9
259715,7,40.71
259482,7,114.05
259080,7,51.82
259719,7,0.1
259723,7,0.67
258912,7,11.53
259611,7,6.67
259729,7,10.5
259727,7,43.96
259731,7,129.32
259732,7,6.58
259736,7,0.7
259739,7,61.05
259745,7,53.45
259749,7,0.1
259567,7,1.3
259753,7,1.2
259756,7,122.27
259759,7,1.18
259762,7,30.14
259768,7,1.77
259777,7,105.38
259781,7,146.11
259575,7,61.88
259800,7,1.63
259805,7,60.72
259816,7,0.7
259823,7,1.2
259827,7,0.67
259828,7,0.32
259832,7,27.23
259838,7,27.4
259840,7,0.33
259841,7,0.2
259843,7,0.27
259847,7,1.25
259767,7,265.77
259860,7,315.82
259867,7,12.92
259787,7,9.6
259868,7,0.47
259872,7,17.87
259874,7,10.97
259878,7,25.45
259880,7,0.07
259882,7,2.1
259887,7,1.77
259890,7,40.12
259896,7,1.13
259451,7,55.39
259250,7,6.53
259900,7,0.07
259912,7,1.08
259915,7,3.8
259922,7,0.1
259664,7,113.9
259927,7,146.31
259926,7,42.43
259931,7,1.2
259938,7,151.23
259950,7,0.42
259952,7,195.92
259809,7,29.97
259970,7,0.92
259875,7,71.72
259972,7,2.05
259965,7,67.28
259976,7,61.55
259978,7,1.9
259979,7,0.18
259980,7,0.57
259982,7,6.15
259987,7,1.2
259992,7,82.92
259991,7,18.85
259990,7,10.2
260006,7,0.73
260016,7,2.47
260020,7,12.38
260023,7,1.03
260021,7,2.12
260026,7,0.22
260028,7,0.47
260029,7,96.77
260033,7,2.55
260015,7,56.01
260037,7,6.79
260038,7,42.64
260049,7,64.55
259953,7,113.95
259975,7,11.23
260064,7,44.64
260072,7,0.08
259996,7,251.75
259959,7,99.29
259483,7,36.41
260076,7,3.13
260077,7,11.75
260086,7,10.8
259957,7,1.2
259689,7,10.45
259973,7,37.74
260097,7,9.05
259870,7,126.26
259557,7,17.22
260108,7,6.55
260111,7,102.58
260032,7,39.33
260109,7,0.85
260115,7,2.92
260042,7,207.74
260125,7,3.93
260126,7,109.68
260132,7,141.89
260133,7,1.33
260134,7,2.92
260135,7,5.4
260136,7,0.85
260142,7,30
260152,7,0.08
260160,7,62.85
260162,7,6.47
260168,7,122.57
260171,7,1.2
260169,7,9.6
260151,7,5.57
260175,7,0.05
260173,7,123.13
260119,7,38.48
260181,7,19.58
260192,7,117.61
260193,7,6.55
260194,7,0.68
260203,7,35.83
260211,7,118.63
260212,7,1.12
260217,7,112.4
260224,7,0.57
259862,7,6.57
260228,7,56.6
260233,7,0.97
260238,7,0.08
260242,7,8.58
260159,7,22.68
260252,7,3.18
260254,7,0.25
260256,7,15.27
259967,7,63.56
260267,7,32.08
260269,7,1.35
260271,7,3.84
260281,7,6.57
260285,7,35.43
260291,7,117.85
260305,7,4.02
260306,7,0.57
260307,7,2.6
260300,7,0.33
260315,7,5.73
260317,7,0.22
260323,7,24.88
260325,7,10.35
260324,7,111.09
260327,7,1.12
260328,7,0.08
260332,7,13.15
260333,7,0.1
260339,7,0.13
260356,7,125.83
259881,7,6.33
260385,7,10.37
259889,7,1.5
260390,7,13.97
259464,7,26.83
260378,7,0.05
260399,7,11.22
260403,7,0.37
260387,7,28.47
260412,7,44.52
260414,7,4.17
260419,7,15.75
260423,7,102.43
260422,7,0.23
259148,7,0.05
260418,7,55.9
260448,7,10.6
260383,7,0.23
260451,7,10.57
260455,7,0.32
260466,7,0.47
260416,7,70.28
260479,7,0.17
260226,7,73.58
260484,7,8.23
259283,7,42.14
260488,7,0.17
260492,7,0.17
260497,7,44.82
260504,7,6.57
260510,7,0.2
260515,7,10.88
260312,7,6.02
260550,7,0.23
260389,7,9.25
260565,7,0.2
260572,7,52.97
260567,7,20.77
260486,7,121.15
260591,7,1.15
260594,7,61.18
260596,7,0.13
260600,7,64.53
260606,7,1.82
260607,7,0.42
260622,7,7.4
260579,7,18.65
260631,7,29.42
260633,7,0.52
260638,7,1.58
260054,7,61.55
260641,7,1.5
260646,7,71.38
260649,7,122.29
260578,7,68.95
260661,7,43.3
260666,7,0.83
260671,7,0.13
260682,7,28.58
260669,7,9.98
260694,7,0.52
260697,7,3.05
260699,7,0.07
260707,7,111.66
260708,7,1.33
260713,7,0.6
260593,7,124.85
260722,7,0.05
260723,7,1.43
260732,7,10.38
260737,7,61.03
260741,7,1.9
260746,7,0.05
260747,7,0.38
260754,7,109.12
260464,7,51.45
260749,7,40.95
260766,7,1.18
260769,7,56.95
260664,7,120.08
260774,7,122.63
260773,7,62.04
260771,7,6.58
260781,7,25.65
260787,7,17.68
260790,7,0.27
260784,7,6.6
260792,7,129.13
260795,7,9.09
260799,7,35.7
259761,7,138.52
260805,7,2.8
260775,7,1.55
260788,7,0.48
260815,7,113.97
260740,7,11.5
259374,7,39.33
260335,7,109.4
260826,7,1.43
260829,7,59.55
260329,7,404.23
260834,7,112.18
260833,7,140.2
260837,7,63.75
260840,7,44.42
260842,7,109.52
260851,7,33.67
260852,7,0.85
259201,7,1.95
260869,7,56.43
260870,7,0.38
260871,7,0.53
260810,7,58.41
260878,7,4.95
260876,7,0.42
260627,7,44.73
260892,7,1.2
260896,7,1.68
260897,7,54.57
259343,7,10.95
260898,7,111.97
260899,7,4.27
260902,7,54.88
260820,7,64.09
260861,7,88.18
260907,7,9.5
259262,7,21.49
260701,7,65.79
260909,7,39.58
260912,7,1.25
260919,7,0.43
260920,7,124.62
260922,7,0.25
260929,7,119.04
260901,7,60.37
260859,7,135.02
260465,7,99.55
260940,7,14.73
260888,7,70.59
260568,7,60.27
260952,7,65.65
260955,7,1.35
260956,7,2.18
260960,7,0.05
260961,7,10.6
260959,7,0.17
260966,7,0.9
260970,7,7.9
260973,7,6.93
260974,7,18.5
260976,7,0.18
260980,7,123.25
260971,7,115.07
260968,7,141.92
260793,7,2.6
260987,7,62.52
260988,7,114.85
260991,7,107.6
260996,7,2.47
260998,7,129.87
260997,7,0.38
261000,7,0.17
261004,7,61.78
261005,7,43.73
261008,7,2.45
261011,7,1.2
261018,7,47.25
261026,7,59.35
261030,7,12.18
261039,7,6.68
260608,7,132.02
261022,7,112.4
261044,7,14.4
260684,7,117.77
261045,7,4.18
261049,7,1.27
260070,7,41.08
261052,7,51.32
261056,7,29.93
261059,7,110.72
261031,7,60.27
260303,7,10.7
261070,7,0.07
261074,7,6.52
260602,7,43.85
261075,7,6.95
261076,7,58.5
261078,7,0.97
260698,7,16.65
261073,7,98.28
261061,7,50.77
261083,7,14.74
261046,7,0.25
261086,7,126.93
261088,7,1.87
261096,7,1.15
261100,7,2.03
261103,7,0.08
261117,7,12.88
261119,7,1.2
261120,7,1.92
261121,7,144.53
261125,7,0.35
261135,7,8.1
261141,7,2.13
261142,7,1.2
259095,7,0.07
261149,7,0.2
260216,7,54.82
261157,7,0.13
261151,7,53.83
261170,7,6.28
261110,7,114.52
261173,7,153.52
261175,7,23.07
259916,7,2.17
260467,7,1.03
261183,7,114.46
261196,7,1.32
261210,7,0.32
261211,7,3.97
261212,7,112.32
261230,7,1.87
261235,7,15.5
261240,7,1.92
261201,7,2.96
261244,7,1.88
261253,7,6.63
261216,7,6.85
261258,7,3.15
260951,7,44.77
260796,7,1.22
261259,7,3.73
261262,7,1.78
260831,7,153.58
261267,7,0.83
261268,7,104.78
261087,7,20.13
261057,7,6.57
261256,7,0.05
261278,7,0.45
261280,7,0.12
261263,7,145.86
261291,7,112.59
261295,7,39.57
261296,7,0.87
261279,7,74.62
261298,7,3
261300,7,9.5
261200,7,14.78
261305,7,0.22
261312,7,1.85
261299,7,60.02
261311,7,6.67
261320,7,2.7
261323,7,126.98
261327,7,1.48
261328,7,11.68
261239,7,156.95
261335,7,1.95
261314,7,29.62
261348,7,13.33
261350,7,17.86
261356,7,59.78
261364,7,108.69
261058,7,39.43
260813,7,114.68
261374,7,192.33
261376,7,1.67
261352,7,13.95
261158,7,64.05
261380,7,67.95
261072,7,31.24
261384,7,7.35
261388,7,16.68
261389,7,0.05
261392,7,0.43
261391,7,93.68
261397,7,0.5
261402,7,6.48
261405,7,6.42
261406,7,0.62
261407,7,22.12
261408,7,47.3
261409,7,18.72
260845,7,59.43
261019,7,147.47
261184,7,105.6
261432,7,6.5
261378,7,59.4
261436,7,56.3
261444,7,0.18
261265,7,17.3
261446,7,120.97
261450,7,26.75
261454,7,0.68
261457,7,2.65
261460,7,1.77
261465,7,0.07
261478,7,51.13
261277,7,24.02
261489,7,0.73
261013,7,11.71
261493,7,60.95
261501,7,3.52
261505,7,6.47
261506,7,0.32
261508,7,6.72
261512,7,11.33
261519,7,133.44
261171,7,45.49
261525,7,5.57
261533,7,0.05
261520,7,1.4
261543,7,7.45
261455,7,159.18
261546,7,12.27
261550,7,233.04
261522,7,117.51
261552,7,116.39
261556,7,20.52
260891,7,25.42
261561,7,37.75
261565,7,96.2
261562,7,5.23
261583,7,24.63
261597,7,62.44
261599,7,6.78
261585,7,81.78
261606,7,9.12
261603,7,20.03
261608,7,120.68
261611,7,6.8
261526,7,61.82
261616,7,59.38
261622,7,0.37
261532,7,53.6
260024,7,112.03
261630,7,6.57
261538,7,27.5
261636,7,76.81
261638,7,1.2
261639,7,0.43
261641,7,11.87
261645,7,47.78
261491,7,110.4
261646,7,3.32
261647,7,131.04
260944,7,6.83
261466,7,116.63
261490,7,135.02
261654,7,111.16
261656,7,53.74
261657,7,0.07
261518,7,6.53
261662,7,108.85
261661,7,107.52
261668,7,262.36
261593,7,108.43
261671,7,0.08
261674,7,53.83
261589,7,8.08
261679,7,6.77
261682,7,142.97
261590,7,114.35
261687,7,5.53
259524,7,125.62
261689,7,28.9
261691,7,20.13
261692,7,110.7
261694,7,5.45
261697,7,36.52
261678,7,26.24
260321,7,125.42
261710,7,61.35
261633,7,102.4
259319,7,0.08
261715,7,43.77
261716,7,139.07
261718,7,0.63
261706,7,0.52
261685,7,113.75
261733,7,0.22
261738,7,0.45
261748,7,6.52
261717,7,46.05
261745,7,10.22
261736,7,19.6
261288,7,37.31
261755,7,74.68
261772,7,8.72
261774,7,48.73
261775,7,0.05
261773,7,83.41
261782,7,111.55
261785,7,118.55
261778,7,117.94
261788,7,114.85
261504,7,18.68
261724,7,7.52
261793,7,1.7
261799,7,0.27
261800,7,11.05
261807,7,8.43
261688,7,25.07
261812,7,64.68
261826,7,78.18
261819,7,126.2
261431,7,0.35
261829,7,1.6
261830,7,3.93
261746,7,66.86
261833,7,0.12
261831,7,26.64
261827,7,16.33
261814,7,0.12
261844,7,5.12
261820,7,114.8
261339,7,33.32
261854,7,31.6
261750,7,114.38
261867,7,10.88
261877,7,0.65
261879,7,2.75
261869,7,10.4
261787,7,59.07
261777,7,87.31
261822,7,138.5
261893,7,6.53
259620,7,9.32
261896,7,0.25
261891,7,57.1
261627,7,9.52
261902,7,1.88
261607,7,55.46
261912,7,41.45
261916,7,0.47
261917,7,0.4
261905,7,156.97
261920,7,103.84
261889,7,4.07
261926,7,1.65
261930,7,1.08
261931,7,71.37
261933,7,32.93
261934,7,3.98
261945,7,6.38
261721,7,55.68
261959,7,57.29
261962,7,63.95
261928,7,0.98
261737,7,149.67
261970,7,0.63
261972,7,22.56
258879,7,1.18
261790,7,320.57
261979,7,127.45
260345,7,92.8
261991,7,44.53
261997,7,6.08
261943,7,1.37
259865,7,0.2
262001,7,6.53
261809,7,120.76
261802,7,124.41
262006,7,0.23
262034,7,4.87
261681,7,65.87
261817,7,46.57
262037,7,27.55
262042,7,3.23
262013,7,1.2
260373,7,1.28
262025,7,4.73
262048,7,45.65
260972,7,44.07
262060,7,3
262072,7,1.2
262073,7,1.35
262078,7,0.15
261907,7,1.08
262084,7,1.58
262054,7,37.48
261644,7,146.14
262087,7,18.97
261798,7,21.7
262093,7,0.5
262094,7,8.15
262096,7,0.07
262101,7,2.67
261632,7,0.13
262098,7,0.17
261995,7,103.63
261342,7,32.97
262124,7,36.19
259683,7,72.13
262151,7,1.18
262159,7,54.4
262176,7,5.68
262162,7,45.97
262197,7,1.35
262198,7,114.42
262199,7,0.2
262196,7,14.72
262201,7,0.22
262202,7,64.72
262217,7,1.8
262223,7,6.22
262222,7,2.13
262229,7,5.67
261177,7,19
261739,7,4.67
262249,7,1.2
261851,7,50.93
261658,7,140.54
262269,7,1.53
262245,7,1.3
262271,7,2.55
262272,7,0.08
262274,7,42.84
262273,7,103.72
262283,7,62.09
262284,7,58.85
262288,7,1.42
262292,7,1.1
261714,7,122.29
262257,7,1.55
262314,7,44
262204,7,8.92
262318,7,6.45
261521,7,18.27
262325,7,0.93
262329,7,1.57
262328,7,0.55
262333,7,0.97
262340,7,0.33
262297,7,129.23
262323,7,2.72
261337,7,107.51
262354,7,52.87
262358,7,10.47
262173,7,6.25
262357,7,49.68
261417,7,113.88
262355,7,33.03
262344,7,25.52
262374,7,1.18
262380,7,13
262389,7,1.27
262390,7,70.07
261813,7,119.92
262410,7,2.63
262411,7,0.33
262414,7,114.42
262401,7,5.05
262407,7,6.55
262424,7,3.6
262427,7,7.42
262430,7,5.97
260499,7,7.58
262432,7,14
262434,7,0.12
262440,7,2.1
262456,7,2.75
262457,7,151.28
262465,7,5.3
262459,7,265.4
262467,7,51.65
262469,7,2.82
262470,7,109.55
262471,7,1.07
260825,7,9.75
262485,7,7.07
262230,7,30.43
262490,7,1.37
260935,7,0.8
262495,7,1.2
262506,7,57.25
262526,7,0.25
262529,7,1.18
262488,7,6.55
262501,7,0.47
262535,7,0.4
261690,7,109.2
262543,7,2.95
262545,7,18.78
262548,7,106.11
262551,7,53.51
262520,7,2.08
262392,7,111.22
262557,7,6.02
262576,7,47.82
262577,7,0.17
262582,7,2.63
262585,7,110.68
262400,7,28.92
262594,7,42.39
262599,7,185.74
262604,7,0.05
262608,7,0.77
262612,7,15.98
262616,7,18.73
261935,7,3.68
262623,7,1.2
262629,7,0.85
262634,7,90.08
262644,7,24.67
262645,7,71.7
262651,7,4.02
262657,7,4.43
262658,7,1.17
262660,7,73.85
262661,7,29.02
262648,7,133.1
262643,7,239.08
262683,7,6.25
262684,7,0.52
262091,7,0.14
262689,7,0.33
262691,7,0.33
262695,7,20.08
262698,7,0.65
262700,7,11.03
262704,7,50.26
262705,7,59.8
262706,7,79.33
262709,7,3.97
262715,7,0.38
262721,7,6.52
262725,7,1.2
262569,7,162.59
262731,7,13.65
262714,7,115.35
262732,7,7.4
262729,7,6.6
262717,7,17.08
262738,7,0.6
262750,7,194.72
262667,7,18.63
262752,7,9.38
262757,7,1.27
262761,7,3.58
262762,7,0.37
262674,7,56.61
261883,7,122.08
262778,7,0.42
262784,7,77.22
262785,7,2.25
262794,7,0.15
262792,7,112.2
262807,7,64.05
262805,7,1.42
262812,7,2.02
262816,7,0.37
262818,7,0.35
262662,7,0.15
262820,7,34.67
262821,7,54.77
262827,7,1.18
262826,7,134.88
262829,7,0.13
262832,7,1.42
262736,7,0.37
262840,7,0.05
262843,7,6.68
262845,7,32.3
262850,7,13.48
262846,7,0.17
262068,7,184.67
262857,7,0.18
262858,7,13.73
262861,7,89.65
262868,7,10.43
262870,7,84.02
262876,7,2.82
262875,7,6.52
261575,7,0.33
262764,7,4.17
261367,7,118.88
262791,7,41.36
261523,7,231.51
262893,7,58.25
261223,7,0.2
262907,7,39.23
261621,7,47.63
262779,7,1.27
262923,7,1.08
261554,7,179.16
261138,7,118.67
262928,7,29.68
262809,7,1.58
262544,7,42.85
261242,7,0.83
262631,7,10.5
262942,7,11.97
262944,7,7.38
262948,7,82.6
262947,7,31.97
262957,7,0.47
262955,7,115.15
262964,7,0.43
262967,7,96.46
262969,7,18.77
262971,7,20.07
261438,7,33.03
262981,7,6.55
262421,7,64.63
262985,7,1.85
262986,7,0.3
262988,7,305.52
262224,7,131.15
262990,7,7.08
262992,7,47.29
262998,7,7.22
262962,7,30.38
263000,7,138.6
263003,7,6.57
262997,7,57.38
263004,7,36.17
263005,7,3.5
262263,7,40.85
263016,7,13.35
263022,7,0.42
262817,7,144.8
260999,7,1.42
263027,7,43.77
263047,7,7.75
263057,7,2.87
260984,7,2.12
263061,7,20.83
263067,7,26.55
263064,7,0.37
263071,7,24.06
263076,7,101.5
263083,7,1.57
263085,7,0.15
262552,7,24.68
263092,7,17.23
263090,7,34.57
260926,7,30.87
263094,7,25.63
263101,7,87.74
263103,7,112.81
263104,7,118.02
260702,7,11.07
263113,7,1.25
263118,7,145.79
263120,7,117.35
263126,7,75.03
262550,7,65.76
262819,7,113.06
263136,7,1.28
263139,7,1.85
263144,7,60.63
263147,7,6.55
263151,7,0.38
263152,7,1.2
263032,7,46.88
263155,7,3.48
263164,7,2.2
263162,7,17.87
263153,7,46.58
263043,7,7.95
263171,7,0.7
263172,7,0.18
